SNo,Review_ID,Review_Title,Review_Text,Rating,Date_Time,Reviewer_Name,Location,Product_Name,Category,Verified_Purchase,Site
14,FK_20251019_160025_14,Terrific,Recently I bought Product is awesome as well performance is also super... I loved itREAD MORE,5,"Jan, 2023",Naveen Kumar,N/A,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey  (MAGIC CLEAN PR,N/A,Yes,Flipkart
15,FK_20251019_160051_1,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4.3,"Oct, 2024",MALLIKARJUN R BIRADAR,Rakesh Kumar,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
16,FK_20251019_160051_2,N/A,N/A,4.3,N/A,N/A,N/A,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,No,Flipkart
17,FK_20251019_160051_3,N/A,N/A,4.3,N/A,N/A,N/A,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,No,Flipkart
18,FK_20251019_160051_4,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4,"Oct, 2024",MALLIKARJUN R BIRADAR,Rakesh Kumar,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
19,FK_20251019_160051_5,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4,"Aug, 2024",MALLIKARJUN R BIRADAR,N/A,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
20,FK_20251019_160051_6,Terrific purchase,Such a brilliant machine is this ...nice performance and nice service from ifb ...well customer support ...and this automatic AI built washing machine gives u all comfortsREAD MORE,5,N/A,Aakash  Upadhyay,9 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
21,FK_20251019_160051_7,Classy product,Value for money best for its price 👍👍👍READ MORE,5,"Dec, 2022",Shweta Usturge,N/A,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
22,FK_20251019_160051_8,Wonderful,Writing the review after using for 6months.Product is very good does the job nicely low water and power consumption in cold water wash.One draw back when it shows any error in mid of wash entire wash cycle start from begining.READ MORE,4,N/A,Santosh Kumar bannair,8 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
23,FK_20251019_160051_9,Value-for-money,Very niceREAD MORE,4,N/A,Sandeep Kharat,11 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
24,FK_20251019_160051_10,Best in the market!,Is goodREAD MORE,5,N/A,Gopal N,2 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
25,FK_20251019_160051_11,Wonderful,Love my new IFB washer It's so quiet and gets my clothes super clean Hisense all the way! Their washers are affordable smart features are so cool Makes doing laundry almostREAD MORE,5,N/A,Surya Suri,7 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
26,FK_20251019_160051_12,Wonderful,"We have bought before 10 days, as of now it's working fine and we are happy with IFB product and flipkart serREAD MORE",4,N/A,Mehul  Savaliya,6 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
27,FK_20251019_160051_13,Mind-blowing purchase,"2024 model, touch screen, good dryer.READ MORE",5,N/A,Vinu V,9 months ago,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
28,FK_20251019_160051_14,Mind-blowing purchase,Best quality product and after sales service outstandingREAD MORE,5,"Oct, 2024",Rakesh Kumar,N/A,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
29,FK_20251019_160115_1,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4.3,"Apr, 2023",MALLIKARJUN R BIRADAR,9 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
30,FK_20251019_160115_2,N/A,N/A,4.3,N/A,N/A,N/A,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,No,Flipkart
31,FK_20251019_160115_3,N/A,N/A,4.3,N/A,N/A,N/A,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,No,Flipkart
32,FK_20251019_160115_4,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4,"Apr, 2023",MALLIKARJUN R BIRADAR,9 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
33,FK_20251019_160115_5,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4,"Aug, 2024",MALLIKARJUN R BIRADAR,N/A,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
34,FK_20251019_160115_6,Terrific purchase,Such a brilliant machine is this ...nice performance and nice service from ifb ...well customer support ...and this automatic AI built washing machine gives u all comfortsREAD MORE,5,N/A,Aakash  Upadhyay,9 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
35,FK_20251019_160115_7,Classy product,Value for money best for its price 👍👍👍READ MORE,5,"Dec, 2022",Shweta Usturge,N/A,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
36,FK_20251019_160115_8,Wonderful,Writing the review after using for 6months.Product is very good does the job nicely low water and power consumption in cold water wash.One draw back when it shows any error in mid of wash entire wash cycle start from begining.READ MORE,4,N/A,Santosh Kumar bannair,8 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
37,FK_20251019_160115_9,Value-for-money,Very niceREAD MORE,4,N/A,Sandeep Kharat,11 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
38,FK_20251019_160115_10,Best in the market!,Is goodREAD MORE,5,N/A,Gopal N,2 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
39,FK_20251019_160115_11,Wonderful,Love my new IFB washer It's so quiet and gets my clothes super clean Hisense all the way! Their washers are affordable smart features are so cool Makes doing laundry almostREAD MORE,5,N/A,Surya Suri,7 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
40,FK_20251019_160115_12,Wonderful,"We have bought before 10 days, as of now it's working fine and we are happy with IFB product and flipkart serREAD MORE",4,N/A,Mehul  Savaliya,6 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
41,FK_20251019_160115_13,Just wow!,"Don't buy any other products like filter, washing machine stand and washing machine cleaning power from installation boy, since price is very high to compared with onlineREAD MORE",5,"Apr, 2023",M.parthiban,N/A,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
42,FK_20251019_160115_14,Mind-blowing purchase,"2024 model, touch screen, good dryer.READ MORE",5,N/A,Vinu V,9 months ago,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Au",N/A,Yes,Flipkart
43,FK_20251019_160142_1,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4.3,"Apr, 2023",MALLIKARJUN R BIRADAR,9 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
44,FK_20251019_160142_2,N/A,N/A,4.3,N/A,N/A,N/A,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,No,Flipkart
45,FK_20251019_160142_3,N/A,N/A,4.3,N/A,N/A,N/A,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,No,Flipkart
46,FK_20251019_160142_4,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4,"Apr, 2023",MALLIKARJUN R BIRADAR,9 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
47,FK_20251019_160142_5,Good choice,"It's good product happy to use this product. But slightly disappointing because if I not give or  send the good feedback to IFB installation fellow, then warranty will not cover this word from technician.I ever heard this kind of warranty policy this is the first time i heard from the service fellow.My question to IFB and flipkart is it true?...Second think the voltage requirement for the washing machine is 220to240 voltage as per manual book but when Engineer was checked it was 235V outpu...READ MORE",4,"Aug, 2024",MALLIKARJUN R BIRADAR,N/A,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
48,FK_20251019_160142_6,Terrific purchase,Such a brilliant machine is this ...nice performance and nice service from ifb ...well customer support ...and this automatic AI built washing machine gives u all comfortsREAD MORE,5,N/A,Aakash  Upadhyay,9 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
49,FK_20251019_160142_7,Classy product,Value for money best for its price 👍👍👍READ MORE,5,"Dec, 2022",Shweta Usturge,N/A,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
50,FK_20251019_160142_8,Wonderful,Writing the review after using for 6months.Product is very good does the job nicely low water and power consumption in cold water wash.One draw back when it shows any error in mid of wash entire wash cycle start from begining.READ MORE,4,N/A,Santosh Kumar bannair,8 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
51,FK_20251019_160142_9,Value-for-money,Very niceREAD MORE,4,N/A,Sandeep Kharat,11 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
52,FK_20251019_160142_10,Best in the market!,Is goodREAD MORE,5,N/A,Gopal N,2 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
53,FK_20251019_160142_11,Wonderful,Love my new IFB washer It's so quiet and gets my clothes super clean Hisense all the way! Their washers are affordable smart features are so cool Makes doing laundry almostREAD MORE,5,N/A,Surya Suri,7 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
54,FK_20251019_160142_12,Wonderful,"We have bought before 10 days, as of now it's working fine and we are happy with IFB product and flipkart serREAD MORE",4,N/A,Mehul  Savaliya,6 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
55,FK_20251019_160142_13,Just wow!,"Don't buy any other products like filter, washing machine stand and washing machine cleaning power from installation boy, since price is very high to compared with onlineREAD MORE",5,"Apr, 2023",M.parthiban,N/A,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
56,FK_20251019_160142_14,Mind-blowing purchase,"2024 model, touch screen, good dryer.READ MORE",5,N/A,Vinu V,9 months ago,"IFB 7 kg 5 Star with Steam Refresh Program, 9 Swirl wash, Eco Inverter, Powered by AI with WiFi Full",N/A,Yes,Flipkart
57,FK_20251019_160218_1,Just wow!,"Caution with the reviews. There are other model's reviews mixed in this page.I've purchased 7Kg model. The machine is soo silent. Cleaning is good. There aren't any dedicated buttons for manual adjustments for rinse and spin etc. But it can be done:- you can manually set rinse cycle, wash cycle, dry cycle etc.READ MORE",4.3,"Oct, 2022",sandeep Santhosh,Syed Sirajuddin Pasha,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
58,FK_20251019_160218_2,N/A,N/A,4.3,N/A,N/A,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,No,Flipkart
59,FK_20251019_160218_3,N/A,N/A,4.3,N/A,N/A,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,No,Flipkart
60,FK_20251019_160218_4,Just wow!,"Caution with the reviews. There are other model's reviews mixed in this page.I've purchased 7Kg model. The machine is soo silent. Cleaning is good. There aren't any dedicated buttons for manual adjustments for rinse and spin etc. But it can be done:- you can manually set rinse cycle, wash cycle, dry cycle etc.READ MORE",5,"Oct, 2022",sandeep Santhosh,Syed Sirajuddin Pasha,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
61,FK_20251019_160218_5,Just wow!,"Caution with the reviews. There are other model's reviews mixed in this page.I've purchased 7Kg model. The machine is soo silent. Cleaning is good. There aren't any dedicated buttons for manual adjustments for rinse and spin etc. But it can be done:- you can manually set rinse cycle, wash cycle, dry cycle etc.READ MORE",5,"Feb, 2023",sandeep Santhosh,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
62,FK_20251019_160218_6,Best in the market!,Washer is very silent while operating. Door has hydrolic system. Can operate from mobile using smart things app.Installation and demo done the next day of delivery.Overall satisfied with the purchase 😀READ MORE,5,"Mar, 2023",SHINE KOCHATH RAMANATHAN,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
63,FK_20251019_160218_7,Delightful,"Very happy with the performance of the machine as of now, will post the long term usage experience after few months...READ MORE",4,"Feb, 2023",Sivakumar S,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
64,FK_20251019_160218_8,Terrific,Very less vibrationEasy to usePush buttons are nice..All over machin is awesome in a budget2022 latest modelWater intake is slow..  If you are thinking about this. Buy itREAD MORE,5,"Oct, 2022",Gaurav Yadav,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
65,FK_20251019_160218_9,Excellent,Machine is awesome and its done a very good job..much recommended in this price range thank you flipkart...READ MORE,5,"Oct, 2022",Suraj Kamble,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
66,FK_20251019_160218_10,Very Good,I am writing this review after using this machine for one week.My overall experience with this washing machine is awesome. It doesn't make any sound while washing. And the end result is pretty decent. Clothes are well cleaned and because its a five star rated machine electricity consumption is not that high.Machine vibrates a lot while drying your clothes so don't panic. You will not get very high quality cleaning. So I suggest that if your clothes very dirty and has stains then don't ex...READ MORE,4,"Nov, 2022",Saurabh Srivastava,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
67,FK_20251019_160218_11,Great product,Very  good productREAD MORE,5,"Dec, 2022",Rama Krishna,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
68,FK_20251019_160218_12,Classy product,Excellent product from samsungWe were using semi automatic washing machine for past 6-7 years it's so cumbersome washing in thatBut now it's like cake walk just put clothes and detergent switch on and forget it oh life so easy nowThanks samsung and flipkartREAD MORE,5,"Jun, 2023",Flipkart Customer,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
69,FK_20251019_160218_13,Good choice,Nice best product and installing and demo quickly thank you Flipkart  👍❤️jai shree Ram Jay jagannath 🛕🕉️READ MORE,4,"Jun, 2024",Alok kumar  Sethi,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
70,FK_20251019_160218_14,Look elsewhere.,"Small Unit in dimensions and capacity too.  Material is very thin and light and may not last many years of use.  The quickest setting takes min. 34 minutes.  Normal washing takes anything between 55 - 65 minutes.    I strongly recommend to look elsewhere.As for the installation services, they keep you waiting, test your patience and waste your time.READ MORE",3,"Oct, 2022",Syed Sirajuddin Pasha,N/A,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA",N/A,Yes,Flipkart
